period,order_count,total_sales,avg_order_value,std_order_value,total_quantity,avg_quantity,unique_customers,avg_delivery_time,std_delivery_time,avg_rating,date,day_of_week,month,week_of_year,cat_sales_Baby Care,cat_sales_Cold Drinks & Juices,cat_sales_Dairy & Breakfast,cat_sales_Fruits & Vegetables,cat_sales_Grocery & Staples,cat_sales_Household Care,cat_sales_Instant & Frozen Food,cat_sales_Personal Care,cat_sales_Pet Care,cat_sales_Pharmacy,cat_sales_Snacks & Munchies,seg_sales_Inactive,seg_sales_New,seg_sales_Premium,seg_sales_Regular,delivery_On_Time,delivery_Significantly_Delayed,delivery_Slightly_Delayed,sentiment_Negative,sentiment_Neutral,sentiment_Positive,payment_Card,payment_Cash,payment_UPI,payment_Wallet,total_sales_lag_1,total_sales_lag_7,total_sales_lag_14,total_sales_lag_30,total_sales_ma_7,total_sales_std_7,total_sales_min_7,total_sales_max_7,total_sales_ma_14,total_sales_std_14,total_sales_min_14,total_sales_max_14,total_sales_ma_30,total_sales_std_30,total_sales_min_30,total_sales_max_30,total_sales_mom_growth,total_sales_yoy_growth
2024-07-14,11,21593.84,1963.0763636363636,1131.6951802430965,24,2.1818181818181817,11,1.7272727272727273,7.524505420170938,3.1818181818181817,2024-07-14,6,2024-07-14,28,0.0,0.0,3280.88,2110.66,3455.69,2808.92,102.44,4259.38,2975.65,0.0,2600.22,1139.94,0.0,7613.57,12840.33,10.0,1.0,0.0,5.0,2.0,4.0,8196.460000000001,4955.01,4493.1900000000005,3949.18,15266.49,18852.29,2020.72,6930.88,25938.558571428573,11228.781832100673,10441.58,38758.21,21335.643571428573,10042.149828307594,7192.08,38758.21,19901.788333333334,9695.24410287636,2020.72,38758.21,0.4144600363279314,2.0024471362943683
2024-07-15,7,15838.18,2262.597142857143,1221.950130647923,13,1.8571428571428572,7,4.285714285714286,6.183695920571712,3.0,2024-07-15,0,2024-07-15,29,0.0,0.0,2244.24,176.34,1560.19,0.0,1697.53,3429.93,3378.21,0.0,3351.74,0.0,8368.33,5772.32,1697.53,3.0,0.0,4.0,4.0,0.0,3.0,3351.74,5622.45,3257.7200000000003,3606.27,21593.84,10441.58,21899.32,14229.02,26709.50142857143,10117.757333993575,15266.49,38758.21,20902.704999999998,10146.095590743445,7192.08,38758.21,19955.427,9667.188171482387,2020.72,38758.21,-0.26654175450035755,-0.3049155665018577
2024-07-16,9,9977.73,1108.6366666666665,1118.6397048536226,15,1.6666666666666667,9,3.2222222222222223,7.1550293112218935,3.3333333333333335,2024-07-16,1,2024-07-16,29,0.0,4969.48,197.39,1528.69,0.0,1769.65,0.0,114.52,0.0,0.0,1398.0,4958.1,197.39,1536.46,3285.7799999999997,6.0,0.0,3.0,4.0,2.0,3.0,0.0,3479.56,0.0,6498.17,15838.18,23419.2,7192.08,21156.15,24789.29142857143,11954.983112743439,9977.73,38758.21,21101.68,9880.368611645232,9550.26,38758.21,19582.813,9833.315561543339,2020.72,38758.21,-0.3700204190127907,0.044760037946610876
2024-07-17,10,28158.82,2815.882,1152.514442983013,26,2.6,10,5.8,7.913420387052758,3.2,2024-07-17,2,2024-07-17,29,1164.09,5530.99,0.0,0.0,0.0,0.0,2834.89,7310.0,9288.48,0.0,2030.37,6029.349999999999,6569.299999999999,7575.43,7984.74,7.0,2.0,1.0,3.0,4.0,3.0,2522.33,7057.900000000001,1164.09,17414.5,9977.73,33971.12,22785.98,35209.5,23958.962857142855,11399.936808879993,9977.73,38758.21,21485.454285714288,10053.649514870549,9550.26,38758.21,19347.79033333333,9526.417412695782,2020.72,38758.21,1.8221669658329098,0.22482159743263863
2024-07-18,6,14192.38,2365.3966666666665,1886.0372159813462,11,1.8333333333333333,6,2.8333333333333335,8.010409893798611,3.5,2024-07-18,3,2024-07-18,29,0.0,370.81,2516.92,5178.99,0.0,0.0,0.0,0.0,6125.66,0.0,0.0,0.0,7628.139999999999,0.0,6564.24,4.0,0.0,2.0,1.0,4.0,1.0,1078.48,2516.92,10596.98,0.0,28158.82,38758.21,9550.26,13974.300000000001,20449.558571428573,9746.010731787348,9977.73,38119.47,21817.03428571429,9700.067910673213,9977.73,38758.21,19355.059666666668,9522.25796345139,2020.72,38758.21,-0.49598811313826363,0.02405290990783615
2024-07-19,16,44301.95,2768.871875,1366.626895643522,28,1.75,16,3.0625,5.778912815861936,3.125,2024-07-19,4,2024-07-19,29,0.0,1662.15,2506.2799999999997,12383.25,2729.53,6458.62,7728.120000000001,4255.0,0.0,2083.65,4495.35,14384.880000000001,17128.05,4505.950000000001,8283.07,12.0,0.0,4.0,6.0,6.0,4.0,12170.72,3607.82,16299.939999999999,12223.470000000001,14192.38,38119.47,22990.14,9857.43,21332.769999999997,11698.708768349885,9977.73,44301.95,23339.306428571428,11418.40622758682,9977.73,44301.95,20503.210333333333,10375.90606657639,2020.72,44301.95,2.1215307087324327,1.3499505895570243
2024-07-20,4,10273.029999999999,2568.2574999999997,445.8024545599393,9,2.25,4,2.75,6.946221994724902,2.5,2024-07-20,5,2024-07-20,29,0.0,2492.95,0.0,0.0,0.0,0.0,0.0,0.0,5303.110000000001,0.0,2476.97,2492.95,3184.63,0.0,4595.45,2.0,0.0,2.0,2.0,2.0,0.0,2476.97,0.0,0.0,7796.0599999999995,44301.95,15266.49,13859.03,17183.84,20619.41857142857,12268.62342919724,9977.73,44301.95,23083.16357142857,11684.550682176332,9977.73,44301.95,20272.85,10527.746210842892,2020.72,44301.95,-0.7681133674702807,-0.01614219303975084
2024-07-21,11,22844.07,2076.7336363636364,1436.918086442458,25,2.272727272727273,11,2.4545454545454546,6.361817922003684,3.272727272727273,2024-07-21,6,2024-07-21,29,631.7,0.0,4854.45,3496.28,0.0,2714.99,0.0,3025.16,5510.2,1282.3200000000002,1328.97,9022.5,4825.25,4784.53,4211.79,9.0,1.0,1.0,3.0,4.0,4.0,4841.3099999999995,4854.45,9491.45,3656.8599999999997,10273.029999999999,21593.84,18852.29,33892.07,20798.022857142856,12294.24665922196,9977.73,44301.95,23368.290714285715,11621.902830129666,9977.73,44301.95,19904.583333333332,10223.753910858866,2020.72,44301.95,1.2236934964659891,-0.024558054929288864
2024-07-22,8,13495.1,1686.8875,501.41369765180644,21,2.625,8,4.0,9.710083124552247,3.375,2024-07-22,0,2024-07-22,30,0.0,0.0,2869.62,0.0,1682.78,3487.29,1730.26,0.0,3725.15,0.0,0.0,3805.85,2927.5699999999997,2869.62,3892.0600000000004,5.0,1.0,2.0,3.0,3.0,2.0,1730.26,8187.46,1244.79,2332.59,22844.07,15838.18,10441.58,7002.81,20463.29714285714,12482.249780320999,9977.73,44301.95,23586.399285714284,11386.922918632741,9977.73,44301.95,20120.993000000002,10007.66930737074,2020.72,44301.95,-0.4092515037819443,-0.602747863479332
2024-07-23,9,21329.35,2369.9277777777775,986.5487141770774,21,2.3333333333333335,9,8.444444444444445,10.260495981080924,3.4444444444444446,2024-07-23,1,2024-07-23,30,0.0,2209.3,2079.8,2821.85,3940.47,2912.58,0.0,3639.23,2089.76,0.0,1636.36,0.0,0.0,7786.13,13543.220000000001,5.0,2.0,2.0,3.0,3.0,3.0,5719.030000000001,2200.67,9563.99,3845.66,13495.1,9977.73,23419.2,31942.53,22084.95714285714,11599.09348918226,10273.029999999999,44301.95,23437.124285714286,11402.97036110712,9977.73,44301.95,19767.220333333335,9759.887366174009,2020.72,44301.95,0.5805255240791101,-0.4496817577488744
2024-07-24,9,15873.7,1763.7444444444445,1148.568032346268,21,2.3333333333333335,9,1.3333333333333333,4.636809247747851,3.4444444444444446,2024-07-24,2,2024-07-24,30,3321.58,0.0,4593.58,0.0,0.0,5388.639999999999,0.0,0.0,517.77,1709.47,342.66,576.22,7549.389999999999,5111.35,2636.74,8.0,0.0,1.0,3.0,3.0,3.0,342.66,13485.79,2045.25,0.0,21329.35,28158.82,33971.12,19822.64,20329.94,11455.429045580666,10273.029999999999,44301.95,22144.45142857143,11139.696195728166,9977.73,44301.95,19635.588999999996,9785.7096118583,2020.72,44301.95,-0.25578135292449133,-0.5835802543949326
2024-07-25,8,15555.71,1944.46375,1473.6371705015888,13,1.625,8,7.625,10.40518414747462,3.875,2024-07-25,3,2024-07-25,30,0.0,0.0,634.28,6289.32,3112.28,870.29,3919.0299999999997,0.0,730.51,0.0,0.0,3893.63,5372.76,0.0,6289.32,3.0,1.0,4.0,1.0,2.0,5.0,4033.41,3268.25,5141.7699999999995,3112.28,15873.7,14192.38,38758.21,11356.71,20524.70142857143,11344.74351811508,10273.029999999999,44301.95,20487.13,10160.812151924281,9977.73,44301.95,19775.555666666663,9692.800600135326,2020.72,44301.95,-0.020032506598965716,0.018944760714479925
2024-07-26,6,11522.29,1920.381666666667,1599.7252311996167,10,1.6666666666666667,6,2.5,6.0909769331364245,2.8333333333333335,2024-07-26,4,2024-07-26,30,0.0,4019.23,0.0,3233.59,0.0,612.04,0.0,0.0,0.0,109.03,3548.4,612.04,1195.3,0.0,9714.95,5.0,0.0,1.0,2.0,3.0,1.0,4631.27,109.03,5695.72,1086.27,15555.71,44301.95,38119.47,21241.91,15841.892857142855,4732.938164891903,10273.029999999999,22844.07,18587.33142857143,9034.49374686975,9977.73,44301.95,19451.568333333333,9803.901908150387,2020.72,44301.95,-0.2592887113477944,-0.4664084757504918
2024-07-27,6,11268.24,1878.04,727.9160449667253,9,1.5,6,7.833333333333333,8.79583234643923,4.0,2024-07-27,5,2024-07-27,30,0.0,890.42,4035.16,0.0,1565.22,0.0,0.0,1762.3,0.0,0.0,3015.14,4119.53,0.0,3015.14,4133.57,4.0,1.0,1.0,1.0,3.0,2.0,0.0,1677.93,5009.95,4580.36,11522.29,10273.029999999999,15266.49,14877.23,15984.065714285714,4549.153714757845,11268.24,22844.07,18301.742142857143,9209.05181201725,9977.73,44301.95,19331.268666666663,9883.784032520553,2020.72,44301.95,-0.02204856847033021,-0.2885394660245054
2024-07-28,5,10985.14,2197.028,1235.1531930776846,10,2.0,5,1.8,3.271085446759225,2.8,2024-07-28,6,2024-07-28,30,0.0,0.0,0.0,941.19,0.0,7039.26,0.0,0.0,1516.81,0.0,1487.88,1487.88,1516.81,4635.67,3344.78,5.0,0.0,0.0,1.0,3.0,1.0,4832.66,1516.81,941.19,3694.48,11268.24,22844.07,21593.84,18031.04,14289.932857142858,3697.021180543916,10985.14,21329.35,17543.977857142854,9352.671865183922,9977.73,44301.95,19096.405333333336,9998.79106971462,2020.72,44301.95,-0.025123710535096877,0.10096585095006572
2024-07-29,6,13163.810000000001,2193.9683333333337,968.029444540127,10,1.6666666666666667,6,9.833333333333334,10.980285363626333,4.166666666666667,2024-07-29,0,2024-07-29,31,0.0,0.0,0.0,0.0,0.0,3350.53,1216.16,0.0,4047.25,3273.99,1275.88,1216.16,0.0,2896.83,9050.82,2.0,2.0,2.0,1.0,1.0,4.0,4626.41,3273.99,5263.41,0.0,10985.14,13495.1,15838.18,26556.74,14242.605714285713,3710.9861237899777,10985.14,21329.35,17352.95142857143,9417.28105464782,9977.73,44301.95,18649.97433333333,9953.095061398692,2020.72,44301.95,0.19832883331482365,-0.5325155670585628
2024-07-30,3,8559.380000000001,2853.126666666667,1570.51845300631,7,2.3333333333333335,3,3.3333333333333335,7.234178138070235,2.3333333333333335,2024-07-30,1,2024-07-30,31,4467.79,0.0,0.0,0.0,0.0,2760.76,0.0,0.0,0.0,1330.83,0.0,1330.83,4467.79,2760.76,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4467.79,4091.59,0.0,0.0,13163.810000000001,21329.35,9977.73,2020.72,12418.324285714287,2627.089609554352,8559.380000000001,15873.7,17251.640714285713,9509.900449637877,8559.380000000001,44301.95,18867.929666666667,9643.15336218735,7192.08,44301.95,-0.3497794331580295,-0.3969031268892179
2024-07-31,4,7074.09,1768.5225,1087.8305659545517,11,2.75,4,10.5,10.115993936995677,2.75,2024-07-31,2,2024-07-31,31,0.0,1119.19,5075.23,0.0,0.0,0.0,0.0,0.0,879.67,0.0,0.0,1119.19,879.67,0.0,5075.23,2.0,2.0,0.0,2.0,1.0,1.0,0.0,879.67,4416.88,1777.54,8559.380000000001,15873.7,28158.82,21899.32,11161.237142857144,2797.884351920872,7074.09,15555.71,15745.588571428572,9317.30384028876,7074.09,44301.95,18373.755333333334,9859.88192349308,7074.09,44301.95,-0.17352775551500232,-0.8403210242438538
2024-08-01,9,23384.18,2598.242222222222,1420.2668020373653,17,1.8888888888888888,9,4.555555555555555,8.398081791562747,3.4444444444444446,2024-08-01,3,2024-08-01,31,3064.35,5860.66,3644.32,0.0,724.84,0.0,98.32,0.0,2777.11,7214.58,0.0,98.32,724.84,3644.32,18916.7,7.0,2.0,0.0,3.0,4.0,2.0,15444.27,0.0,823.1600000000001,7116.75,7074.09,15555.71,14192.38,7192.08,12279.59,5296.270538243542,7074.09,23384.18,16402.145714285714,9521.064263717686,7074.09,44301.95,18913.491999999995,9667.99893144009,7074.09,44301.95,2.305609626114454,1.276269026762309
2024-08-02,3,7487.630000000001,2495.876666666667,888.4420196238658,6,2.0,3,1.6666666666666667,5.773502691896257,4.0,2024-08-02,4,2024-08-02,31,0.0,0.0,0.0,0.0,0.0,2793.26,0.0,3197.48,0.0,0.0,1496.89,0.0,4290.150000000001,0.0,3197.48,3.0,0.0,0.0,0.0,2.0,1.0,3197.48,2793.26,1496.89,0.0,23384.18,11522.29,44301.95,22785.98,11703.210000000001,5603.076085306464,7074.09,23384.18,13772.551428571429,5425.874101962945,7074.09,23384.18,18403.547,9858.286797469402,7074.09,44301.95,-0.6797993344218185,-0.6722287228151551
2024-08-03,6,9050.939999999999,1508.4899999999998,1225.5411323329788,15,2.5,6,3.3333333333333335,4.96655480858378,3.0,2024-08-03,5,2024-08-03,31,0.0,0.0,726.41,123.74,5305.139999999999,517.03,2378.62,0.0,0.0,0.0,0.0,3461.7999999999997,5589.139999999999,0.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,3210.52,3019.3899999999994,2821.0299999999997,7487.630000000001,11268.24,10273.029999999999,9550.26,11386.452857142856,5693.706486779096,7074.09,23384.18,13685.259285714286,5495.884561078407,7074.09,23384.18,18386.903,9874.158183522708,7074.09,44301.95,0.20878569053225093,-0.3293165667538589
2024-08-04,15,35742.22,2382.8146666666667,1352.2763764950812,31,2.066666666666667,15,1.6666666666666667,5.287001130355558,2.933333333333333,2024-08-04,6,2024-08-04,31,0.0,2531.3599999999997,4724.58,0.0,3948.38,4388.82,7242.18,0.0,2910.9,7171.1,2824.9,7394.2699999999995,0.0,11299.56,17048.39,12.0,0.0,3.0,6.0,6.0,3.0,3630.56,13329.27,13975.08,4807.3099999999995,9050.939999999999,10985.14,22844.07,22990.14,14923.17857142857,10801.181270326293,7074.09,35742.22,14606.555714285712,7762.852346193123,7074.09,35742.22,18811.97233333333,10342.526394341274,7074.09,44301.95,2.9490064015450335,0.6757294526087294
2024-08-05,10,14163.04,1416.304,1279.7167565277005,22,2.2,10,5.8,9.223159256278006,4.0,2024-08-05,0,2024-08-05,32,0.0,1442.7,4093.07,4682.42,0.0,1663.45,1706.96,0.0,447.28,127.16,0.0,2281.4,5373.110000000001,6138.47,370.06,7.0,2.0,1.0,1.0,2.0,7.0,944.5,2779.6000000000004,10221.44,217.5,35742.22,13163.810000000001,13495.1,13859.03,15065.925714285715,10780.637710395202,7074.09,35742.22,14654.265714285715,7757.546698344527,7074.09,35742.22,18822.106000000003,10337.653918561111,7074.09,44301.95,-0.6037448149555344,-0.10776693524509096
2024-08-06,10,16472.06,1647.2060000000001,1097.6236171657386,21,2.1,10,3.6,4.903513479582211,3.2,2024-08-06,1,2024-08-06,32,2561.94,215.65,0.0,4253.89,0.0,2241.22,0.0,0.0,2988.51,468.88,3741.97,8958.5,3738.95,2988.51,786.1,7.0,0.0,3.0,3.0,4.0,3.0,1613.46,8506.32,2710.1,3642.1800000000003,14163.04,8559.380000000001,21329.35,18852.29,16196.308571428572,10392.5503392902,7074.09,35742.22,14307.316428571428,7541.660155168488,7074.09,35742.22,18742.765,10346.544522220009,7074.09,44301.95,0.16303138309289533,0.05890762941710803
2024-08-07,5,14966.439999999999,2993.2879999999996,1729.9321655111219,12,2.4,5,9.6,10.644247272588137,3.8,2024-08-07,2,2024-08-07,32,0.0,0.0,0.0,1736.21,0.0,5477.53,1019.38,6733.32,0.0,0.0,0.0,1736.21,0.0,4534.08,8696.15,3.0,1.0,1.0,1.0,2.0,2.0,3514.7,0.0,4954.83,6496.91,16472.06,7074.09,15873.7,10441.58,17323.787142857145,9638.722813586715,7487.630000000001,35742.22,14242.512142857142,7531.055624760317,7074.09,35742.22,18893.593666666668,10253.926081496265,7074.09,44301.95,-0.09140447521439354,0.2989119350406906
2024-08-08,7,15754.99,2250.712857142857,784.601654508288,15,2.142857142857143,7,4.428571428571429,11.544943234408485,3.7142857142857144,2024-08-08,3,2024-08-08,32,0.0,0.0,5224.18,0.0,1862.31,0.0,0.0,0.0,2624.29,5258.54,785.67,0.0,7319.51,5948.92,2486.56,4.0,1.0,2.0,2.0,2.0,3.0,7697.9,4784.86,0.0,3272.23,14966.439999999999,23384.18,15555.71,23419.2,16233.902857142859,9263.25800732606,7487.630000000001,35742.22,14256.746428571429,7533.916382445903,7074.09,35742.22,18638.12,10232.73772467934,7074.09,44301.95,0.05268788035097205,0.39817664515487783
2024-08-09,10,22440.94,2244.094,1267.009620933392,18,1.8,10,8.1,10.867382389517726,3.2,2024-08-09,4,2024-08-09,32,0.0,0.0,0.0,3697.54,0.0,3118.23,3469.84,5751.1,3808.96,0.0,2595.27,3816.61,1655.6,14226.75,2741.98,4.0,2.0,4.0,3.0,4.0,3.0,0.0,3816.61,14528.83,4095.5,15754.99,7487.630000000001,11522.29,33971.12,18370.09,8611.374707306217,9050.939999999999,35742.22,15036.649999999998,7789.8697879638,7074.09,35742.22,18253.780666666666,9846.21013766768,7074.09,44301.95,0.42437031061270103,1.0428451526334666
2024-08-10,11,17659.64,1605.421818181818,1042.7888736826662,23,2.090909090909091,11,6.090909090909091,9.679406443109468,3.727272727272727,2024-08-10,5,2024-08-10,32,0.0,0.0,3008.04,4157.93,1465.27,214.71,0.0,2975.38,4642.01,0.0,1196.3,2376.19,8202.78,3303.2,3777.4700000000003,6.0,1.0,4.0,4.0,3.0,4.0,7666.82,8796.519999999999,0.0,1196.3,22440.94,9050.939999999999,11268.24,38758.21,19599.90428571429,7615.835764339665,14163.04,35742.22,15493.17857142857,7739.152373459831,7074.09,35742.22,17550.495,9052.663595748947,7074.09,44301.95,-0.21306148494670896,0.3415295419791078
2024-08-11,10,22875.41,2287.541,1117.6708981672557,21,2.1,10,2.2,3.3928028399998595,3.3,2024-08-11,6,2024-08-11,32,0.0,0.0,0.0,773.17,0.0,4131.96,4234.71,2993.51,3209.28,3996.42,3536.3599999999997,7763.1,6745.64,4131.96,4234.71,9.0,0.0,1.0,3.0,3.0,4.0,9068.02,2993.51,2876.85,7937.03,17659.64,35742.22,10985.14,38119.47,17761.788571428573,3523.9566244796692,14163.04,22875.41,16342.483571428573,7857.89508082513,7074.09,35742.22,17042.359666666667,8250.594061899521,7074.09,44301.95,0.29534973532869313,1.672554554184999
2024-08-12,5,13565.85,2713.17,1406.4958370539175,10,2.0,5,8.4,11.260550608207398,4.2,2024-08-12,0,2024-08-12,33,0.0,0.0,727.95,4082.47,0.0,0.0,0.0,2780.54,2002.09,0.0,3972.8,727.95,8055.27,2002.09,2780.54,3.0,1.0,1.0,0.0,2.0,3.0,4082.47,0.0,2002.09,7481.29,22875.41,14163.04,13163.810000000001,15266.49,17676.475714285716,3631.1977587055803,13565.85,22875.41,16371.200714285715,7846.110644489832,7074.09,35742.22,16985.671666666665,8269.038157305838,7074.09,44301.95,-0.40696800625649987,0.9176812848012961
2024-08-13,6,13036.15,2172.6916666666666,1341.9941040618123,12,2.0,6,3.5,10.765686229869418,3.1666666666666665,2024-08-13,1,2024-08-13,33,0.0,0.0,0.0,2646.91,0.0,923.09,3702.6,0.0,2748.08,154.53,2860.94,3015.4700000000003,9097.59,923.09,0.0,5.0,1.0,0.0,1.0,4.0,1.0,2748.08,923.09,5662.38,3702.6,13565.85,16472.06,8559.380000000001,21593.84,17185.63142857143,4031.316817721905,13036.15,22875.41,16690.97,7590.304372340379,7074.09,35742.22,16700.415333333334,8252.178688494307,7074.09,44301.95,-0.03904657651381971,-0.4425226798630527
2024-08-14,8,19482.72,2435.34,1434.3736769156674,16,2.0,8,4.0,8.864052604279182,4.0,2024-08-14,2,2024-08-14,33,5664.61,0.0,1549.44,6402.530000000001,2961.15,0.0,0.0,0.0,0.0,445.48,2459.51,0.0,6115.4400000000005,7971.01,5396.27,5.0,1.0,2.0,0.0,4.0,4.0,1838.15,6272.209999999999,6807.98,4564.38,13036.15,14966.439999999999,7074.09,15838.18,17830.81428571429,3978.0034896785974,13036.15,22875.41,17577.300714285713,7088.868322826749,7487.630000000001,35742.22,16821.9,8265.86281425704,7074.09,44301.95,0.49451486827015656,1.601987544790541
2024-08-15,14,27026.22,1930.4442857142858,1140.8287871389095,26,1.8571428571428572,14,4.214285714285714,7.148733846241277,2.9285714285714284,2024-08-15,3,2024-08-15,33,162.67,0.0,3888.59,5469.26,2788.5,572.12,7551.450000000001,0.0,0.0,702.71,5890.92,5951.870000000001,6854.63,12118.72,2101.0,10.0,1.0,3.0,6.0,3.0,5.0,13223.76,3593.55,6334.4400000000005,3874.47,19482.72,15754.99,23384.18,9977.73,19440.989999999998,5116.067004258894,13036.15,27026.22,17837.446428571428,7379.240480046935,7487.630000000001,35742.22,17390.183,8364.55425877189,7074.09,44301.95,0.38718926310084,1.9860125025687947
2024-08-16,4,6298.85,1574.7125,915.4089820175097,10,2.5,4,12.25,13.149778198382917,3.75,2024-08-16,4,2024-08-16,33,2714.87,0.0,2790.84,0.0,0.0,0.0,0.0,0.0,793.14,0.0,0.0,0.0,5505.71,793.14,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1763.44,0.0,1744.57,2790.84,27026.22,22440.94,7487.630000000001,28158.82,17134.977142857144,6874.313617231686,6298.85,27026.22,17752.533571428572,7513.12203640416,6298.85,35742.22,16661.517333333333,8346.241743022132,6298.85,44301.95,-0.7669355906967382,-0.8237700400254937
2024-08-17,7,13507.38,1929.6257142857141,848.962505195943,15,2.142857142857143,7,6.857142857142857,9.026416258748013,3.142857142857143,2024-08-17,5,2024-08-17,33,1789.57,0.0,949.73,4212.52,0.0,0.0,0.0,3323.75,1150.34,0.0,2081.47,1511.16,0.0,3651.09,8345.13,4.0,1.0,2.0,3.0,3.0,1.0,9256.92,2460.8900000000003,1789.57,0.0,6298.85,17659.64,9050.939999999999,14192.38,16541.797142857144,6999.503298791302,6298.85,27026.22,18070.850714285716,7204.144493357729,6298.85,35742.22,16638.683999999997,8354.162885629643,6298.85,44301.95,1.1444200131770081,-0.04629373354872979
2024-08-18,6,11339.31,1889.885,1016.3832861622628,10,1.6666666666666667,6,0.16666666666666666,3.1885210782848317,1.8333333333333333,2024-08-18,6,2024-08-18,33,0.0,1892.3,0.0,995.98,2452.29,0.0,0.0,0.0,0.0,5998.74,0.0,562.89,1892.3,6994.719999999999,1889.4,6.0,0.0,0.0,5.0,1.0,0.0,995.98,0.0,9780.44,562.89,13507.38,22875.41,35742.22,44301.95,14893.782857142856,6606.787439504185,6298.85,27026.22,16327.785714285714,5300.192754783305,6298.85,27026.22,15539.929333333333,6566.84019052462,6298.85,35742.22,-0.1605100322934574,-0.3116034060099345
2024-08-19,8,21015.02,2626.8775,1580.79178567261,17,2.125,8,5.25,8.843884085303566,3.625,2024-08-19,0,2024-08-19,34,923.43,0.0,4412.07,1685.6,2561.18,0.0,0.0,3152.4300000000003,8280.31,0.0,0.0,13942.3,1901.25,0.0,5171.47,5.0,1.0,2.0,1.0,4.0,3.0,5497.96,5933.5199999999995,4248.04,5335.5,11339.31,13565.85,14163.04,10273.029999999999,15957.95,6948.342945806083,6298.85,27026.22,16817.21285714286,5400.335162956867,6298.85,27026.22,15897.995666666666,6562.611855986077,6298.85,35742.22,0.8532891331130379,0.4041428689788622
2024-08-20,7,20222.59,2888.941428571429,1688.659817236029,12,1.7142857142857142,7,0.7142857142857143,4.270608298368658,3.0,2024-08-20,1,2024-08-20,34,0.0,0.0,0.0,0.0,7989.92,6595.889999999999,4529.4,0.0,1107.38,0.0,0.0,4529.4,1816.47,11039.54,2837.18,6.0,0.0,1.0,4.0,2.0,1.0,12825.31,5580.8099999999995,0.0,1816.47,21015.02,13036.15,16472.06,22844.07,16984.584285714285,6975.5431275823785,6298.85,27026.22,17085.10785714286,5474.414426679234,6298.85,27026.22,15810.613000000001,6483.9149848397,6298.85,35742.22,-0.03770779185553952,0.28356730153430765
2024-08-21,6,16077.24,2679.54,752.3216401247538,12,2.0,6,5.0,6.81175454637056,4.0,2024-08-21,2,2024-08-21,34,3561.22,0.0,2164.86,0.0,0.0,2405.76,0.0,3712.25,2195.25,0.0,2037.9,0.0,4202.76,3712.25,8162.23,4.0,0.0,2.0,2.0,0.0,4.0,4570.620000000001,4233.15,7273.469999999999,0.0,20222.59,19482.72,14966.439999999999,13495.1,16498.087142857144,6890.513368203439,6298.85,27026.22,17164.450714285715,5449.33787917462,6298.85,27026.22,15896.684333333335,6469.239399037043,6298.85,35742.22,-0.20498610712079912,-0.2835754651988731
2024-08-22,5,8355.5,1671.1,805.6824328170499,10,2.0,5,2.8,2.863564212655271,3.0,2024-08-22,3,2024-08-22,34,0.0,2564.32,0.0,0.0,4440.9,0.0,0.0,0.0,0.0,0.0,1350.28,1350.28,910.19,1024.08,5070.950000000001,4.0,0.0,1.0,3.0,1.0,1.0,6421.2300000000005,0.0,1934.27,0.0,16077.24,27026.22,15754.99,21329.35,13830.841428571428,5635.2431607264325,6298.85,21015.02,16635.91571428571,5933.858693404164,6298.85,27026.22,15464.222666666668,6526.935188704688,6298.85,35742.22,-0.48029014930423375,-0.5268589846678642
2024-08-23,10,17716.15,1771.6150000000002,1443.8341945839902,18,1.8,10,4.8,6.088240030309799,3.7,2024-08-23,4,2024-08-23,34,998.06,3087.24,5159.14,1654.66,0.0,0.0,2434.22,0.0,692.32,3473.11,217.4,3087.24,1690.38,2434.22,10504.310000000001,6.0,0.0,4.0,3.0,4.0,3.0,7592.2,1655.86,6121.110000000001,2346.98,8355.5,6298.85,22440.94,15873.7,15461.884285714286,4659.728444973488,8355.5,21015.02,16298.430714285716,5708.380346297193,6298.85,27026.22,15525.637666666667,6539.577010285919,6298.85,35742.22,1.1202980073005806,-0.22553737834644272
2024-08-24,6,11866.94,1977.8233333333335,1543.3536597898315,10,1.6666666666666667,6,9.666666666666666,11.219031449580068,2.6666666666666665,2024-08-24,5,2024-08-24,34,0.0,0.0,0.0,4650.66,746.29,965.37,0.0,1564.84,3939.78,0.0,0.0,5396.95,4547.95,956.67,965.37,2.0,1.0,3.0,3.0,3.0,0.0,2983.11,0.0,8883.83,0.0,17716.15,13507.38,17659.64,15555.71,15227.535714285714,4813.133382204885,8355.5,21015.02,15884.66642857143,5811.138423932267,6298.85,27026.22,15402.678666666667,6573.582326593982,6298.85,35742.22,-0.33016259175949636,-0.12523432000206403
2024-08-25,10,30269.1,3026.91,1606.9976890877392,26,2.6,10,4.8,7.284687135812125,3.1,2024-08-25,6,2024-08-25,34,5819.58,0.0,0.0,0.0,4583.02,4926.2699999999995,4574.66,0.0,0.0,6513.889999999999,3851.68,4574.66,0.0,17073.48,8620.96,8.0,2.0,0.0,4.0,5.0,1.0,726.41,9157.68,14565.429999999998,5819.58,11866.94,11339.31,22875.41,11522.29,17931.79142857143,7058.527725473693,8355.5,30269.1,16412.787142857145,6754.701837140438,6298.85,30269.1,16027.572333333335,7064.690875310924,6298.85,35742.22,1.550708101667321,1.321935540784664
